1.6666666666666667,0.6666666666666666,-1
1.6666666666666667,1,-0.6666666666666666
1.6666666666666667,1.3333333333333333,-0.3333333333333333
1.3333333333333333,1.3333333333333333,0
1.3333333333333333,1.6666666666666667,0.3333333333333333
1,1.6666666666666667,0.6666666666666666
0.6666666666666666,1.6666666666666667,1
0.3333333333333333,1.6666666666666667,1.3333333333333333
0,1.3333333333333333,1.3333333333333333
-0.3333333333333333,1.3333333333333333,1.6666666666666667
-0.6666666666666666,1,1.6666666666666667
-1,0.6666666666666666,1.6666666666666667
-1.3333333333333333,0.3333333333333333,1.6666666666666667
-1.3333333333333333,0,1.3333333333333333
-1.6666666666666667,-0.3333333333333333,1.3333333333333333
-1.6666666666666667,-0.6666666666666666,1
-1.6666666666666667,-1,0.6666666666666666
-1.6666666666666667,-1.3333333333333333,0.3333333333333333
-1.3333333333333333,-1.3333333333333333,0
-1.3333333333333333,-1.6666666666666667,-0.3333333333333333
-1,-1.6666666666666667,-0.6666666666666666
-0.6666666666666666,-1.6666666666666667,-1
-0.3333333333333333,-1.6666666666666667,-1.3333333333333333
0,-1.3333333333333333,-1.3333333333333333
0.3333333333333333,-1.3333333333333333,-1.6666666666666667
0.6666666666666666,-1,-1.6666666666666667
1,-0.6666666666666666,-1.6666666666666667
1.3333333333333333,-0.3333333333333333,-1.6666666666666667
1.3333333333333333,0,-1.3333333333333333
1.6666666666666667,0.3333333333333333,-1.3333333333333333
