count: 114.0
[2.3333333333333335, 0.3333333333333333, 1.8333333333333333]
[2.3333333333333335, 0.5, 1.6666666666666667]
[2.6666666666666665, 0.5, 1.3333333333333333]
[2.6666666666666665, 0.6666666666666666, 1.1666666666666667]
[3.0, 0.6666666666666666, 0.8333333333333334]
[3.0, 0.8333333333333334, 0.6666666666666666]
[3.3333333333333335, 0.8333333333333334, 0.3333333333333333]
[3.3333333333333335, 1.1666666666666667, 0.0]
[3.6666666666666665, 1.1666666666666667, -0.3333333333333333]
[3.6666666666666665, 1.3333333333333333, -0.5]
[3.8333333333333335, 1.3333333333333333, -0.6666666666666666]
[3.8333333333333335, 1.6666666666666667, -1.0]
[4.166666666666667, 1.6666666666666667, -1.3333333333333333]
[4.166666666666667, 2.0, -1.6666666666666667]
[4.333333333333333, 2.0, -1.8333333333333333]
[4.333333333333333, 2.3333333333333335, -2.1666666666666665]
[4.5, 2.3333333333333335, -2.3333333333333335]
[4.5, 2.6666666666666665, -2.6666666666666665]
[4.666666666666667, 2.6666666666666665, -2.8333333333333335]
[4.666666666666667, 3.1666666666666665, -3.3333333333333335]
[4.5, 3.3333333333333335, -3.3333333333333335]
[4.5, 3.6666666666666665, -3.6666666666666665]
[4.333333333333333, 3.8333333333333335, -3.6666666666666665]
[4.333333333333333, 4.166666666666667, -4.0]
[4.166666666666667, 4.333333333333333, -4.0]
[4.166666666666667, 4.666666666666667, -4.333333333333333]
[3.8333333333333335, 5.0, -4.333333333333333]
[3.8333333333333335, 5.333333333333333, -4.666666666666667]
[3.6666666666666665, 5.5, -4.666666666666667]
[3.6666666666666665, 5.666666666666667, -4.833333333333333]
[3.3333333333333335, 6.0, -4.833333333333333]
[3.3333333333333335, 6.333333333333333, -5.166666666666667]
[3.0, 6.666666666666667, -5.166666666666667]
[3.0, 6.833333333333333, -5.333333333333333]
[2.6666666666666665, 7.166666666666667, -5.333333333333333]
[2.6666666666666665, 7.333333333333333, -5.5]
[2.3333333333333335, 7.666666666666667, -5.5]
[2.3333333333333335, 7.833333333333333, -5.666666666666667]
[1.8333333333333333, 8.333333333333334, -5.666666666666667]
[1.6666666666666667, 8.333333333333334, -5.5]
[1.3333333333333333, 8.666666666666666, -5.5]
[1.1666666666666667, 8.666666666666666, -5.333333333333333]
[0.8333333333333334, 9.0, -5.333333333333333]
[0.6666666666666666, 9.0, -5.166666666666667]
[0.3333333333333333, 9.333333333333334, -5.166666666666667]
[0.0, 9.333333333333334, -4.833333333333333]
[-0.3333333333333333, 9.666666666666666, -4.833333333333333]
[-0.5, 9.666666666666666, -4.666666666666667]
[-0.6666666666666666, 9.833333333333334, -4.666666666666667]
[-1.0, 9.833333333333334, -4.333333333333333]
[-1.3333333333333333, 10.166666666666666, -4.333333333333333]
[-1.6666666666666667, 10.166666666666666, -4.0]
[-1.8333333333333333, 10.333333333333334, -4.0]
[-2.1666666666666665, 10.333333333333334, -3.6666666666666665]
[-2.3333333333333335, 10.5, -3.6666666666666665]
[-2.6666666666666665, 10.5, -3.3333333333333335]
[-2.8333333333333335, 10.666666666666666, -3.3333333333333335]
[-3.3333333333333335, 10.666666666666666, -2.8333333333333335]
[-3.3333333333333335, 10.5, -2.6666666666666665]
[-3.6666666666666665, 10.5, -2.3333333333333335]
[-3.6666666666666665, 10.333333333333334, -2.1666666666666665]
[-4.0, 10.333333333333334, -1.8333333333333333]
[-4.0, 10.166666666666666, -1.6666666666666667]
[-4.333333333333333, 10.166666666666666, -1.3333333333333333]
[-4.333333333333333, 9.833333333333334, -1.0]
[-4.666666666666667, 9.833333333333334, -0.6666666666666666]
[-4.666666666666667, 9.666666666666666, -0.5]
[-4.833333333333333, 9.666666666666666, -0.3333333333333333]
[-4.833333333333333, 9.333333333333334, 0.0]
[-5.166666666666667, 9.333333333333334, 0.3333333333333333]
[-5.166666666666667, 9.0, 0.6666666666666666]
[-5.333333333333333, 9.0, 0.8333333333333334]
[-5.333333333333333, 8.666666666666666, 1.1666666666666667]
[-5.5, 8.666666666666666, 1.3333333333333333]
[-5.5, 8.333333333333334, 1.6666666666666667]
[-5.666666666666667, 8.333333333333334, 1.8333333333333333]
[-5.666666666666667, 7.833333333333333, 2.3333333333333335]
[-5.5, 7.666666666666667, 2.3333333333333335]
[-5.5, 7.333333333333333, 2.6666666666666665]
[-5.333333333333333, 7.166666666666667, 2.6666666666666665]
[-5.333333333333333, 6.833333333333333, 3.0]
[-5.166666666666667, 6.666666666666667, 3.0]
[-5.166666666666667, 6.333333333333333, 3.3333333333333335]
[-4.833333333333333, 6.0, 3.3333333333333335]
[-4.833333333333333, 5.666666666666667, 3.6666666666666665]
[-4.666666666666667, 5.5, 3.6666666666666665]
[-4.666666666666667, 5.333333333333333, 3.8333333333333335]
[-4.333333333333333, 5.0, 3.8333333333333335]
[-4.333333333333333, 4.666666666666667, 4.166666666666667]
[-4.0, 4.333333333333333, 4.166666666666667]
[-4.0, 4.166666666666667, 4.333333333333333]
[-3.6666666666666665, 3.8333333333333335, 4.333333333333333]
[-3.6666666666666665, 3.6666666666666665, 4.5]
[-3.3333333333333335, 3.3333333333333335, 4.5]
[-3.3333333333333335, 3.1666666666666665, 4.666666666666667]
[-2.8333333333333335, 2.6666666666666665, 4.666666666666667]
[-2.6666666666666665, 2.6666666666666665, 4.5]
[-2.3333333333333335, 2.3333333333333335, 4.5]
[-2.1666666666666665, 2.3333333333333335, 4.333333333333333]
[-1.8333333333333333, 2.0, 4.333333333333333]
[-1.6666666666666667, 2.0, 4.166666666666667]
[-1.3333333333333333, 1.6666666666666667, 4.166666666666667]
[-1.0, 1.6666666666666667, 3.8333333333333335]
[-0.6666666666666666, 1.3333333333333333, 3.8333333333333335]
[-0.5, 1.3333333333333333, 3.6666666666666665]
[-0.3333333333333333, 1.1666666666666667, 3.6666666666666665]
[0.0, 1.1666666666666667, 3.3333333333333335]
[0.3333333333333333, 0.8333333333333334, 3.3333333333333335]
[0.6666666666666666, 0.8333333333333334, 3.0]
[0.8333333333333334, 0.6666666666666666, 3.0]
[1.1666666666666667, 0.6666666666666666, 2.6666666666666665]
[1.3333333333333333, 0.5, 2.6666666666666665]
[1.6666666666666667, 0.5, 2.3333333333333335]
[1.8333333333333333, 0.3333333333333333, 2.3333333333333335]
avg: [-0.4999999999999998, 5.499999999999999, -0.49999999999999994]
Yay! All points sum to -4.5 with coeffs -1 -1 -1
average radius: 6.06489398084
minimum radius: 5.80708379673
max radius: 6.33771778061
ratio min/max: 0.91627364893
standard deviation: 0.145446101484
